,FIPs,County,State,Zip_Code,Station
1843,36033,Franklin County,NY,12916,KMSS
1844,36035,Fulton County,NY,12095,KALB
1845,36037,Genesee County,NY,14036,KBUF
1846,36039,Greene County,NY,12413,KALB
1847,36041,Hamilton County,NY,13353,KRME
1848,36043,Herkimer County,NY,13329,KRME
1849,36045,Jefferson County,NY,13145,KART
1850,36047,Kings County,NY,11202,KLGA
1851,36049,Lewis County,NY,13473,KRME
1852,36051,Livingston County,NY,14525,KROC
1853,36053,Madison County,NY,13035,KSYR
1854,36055,Monroe County,NY,14464,KROC
1855,36057,Montgomery County,NY,12095,KALB
1856,36059,Nassau County,NY,11001,KJFK
1857,36061,New York County,NY,10025,KNYC
1858,36063,Niagara County,NY,14109,KIAG
1859,36065,Oneida County,NY,13483,KRME
1860,36067,Onondaga County,NY,13035,KSYR
1861,36069,Ontario County,NY,14512,KDSV
1862,36071,Orange County,NY,10924,KMGJ
1863,36073,Orleans County,NY,14464,KROC
1864,36075,Oswego County,NY,13036,KFZY
1865,36077,Otsego County,NY,12155,KRME
1866,36079,Putnam County,NY,12533,KPOU
1867,36081,Queens County,NY,11001,KJFK
1868,36083,Rensselaer County,NY,12169,KPSF
1869,36085,Richmond County,NY,10301,KEWR
1870,36087,Rockland County,NY,10901,KTEB
1871,36089,St. Lawrence County,NY,13676,KMSS
1872,36091,Saratoga County,NY,12828,KGFL
1873,36093,Schenectady County,NY,12305,KALB
1874,36095,Schoharie County,NY,12175,KALB
1875,36097,Schuyler County,NY,14824,KELM
1876,36099,Seneca County,NY,14433,KPEO
1877,36101,Steuben County,NY,14823,KELM
1878,36103,Suffolk County,NY,11729,KFRG
1879,36105,Sullivan County,NY,12566,KMGJ
1880,36107,Tioga County,NY,13850,KBGM
1881,36109,Tompkins County,NY,13053,KITH
1882,36111,Ulster County,NY,12455,KMSV
1883,36113,Warren County,NY,12856,KGFL
1884,36115,Washington County,NY,12828,KGFL
1885,36117,Wayne County,NY,13143,KFZY
1886,36119,Westchester County,NY,10511,KHPN
1887,36121,Wyoming County,NY,14052,KBUF
1888,36123,Yates County,NY,14857,KPEO
1889,37001,Alamance County,NC,27201,KJKL
1890,37003,Alexander County,NC,28636,KSVH
1891,37005,Alleghany County,NC,28644,KGEV
1892,37007,Anson County,NC,28007,KAFP
1893,37009,Ashe County,NC,28644,KGEV
1894,37011,Avery County,NC,28622,KEHO
1895,37013,Beaufort County,NC,27806,KOCW
1896,37015,Bertie County,NC,27957,KEDE
1897,37017,Bladen County,NC,28320,KEYF
1898,37019,Brunswick County,NC,28422,KSUT
1899,37021,Buncombe County,NC,28701,KAVL
1900,37023,Burke County,NC,28602,KHKY
1901,37025,Cabarrus County,NC,28026,KJQF
1902,37027,Caldwell County,NC,28624,KEHO
1903,37029,Camden County,NC,27973,KONX
1904,37031,Carteret County,NC,28511,KMRH
1905,37033,Caswell County,NC,27315,KDAN
1906,37035,Catawba County,NC,28602,KHKY
1907,37037,Chatham County,NC,27349,KSCR
1908,37039,Cherokee County,NC,28901,KRHP
1909,37041,Chowan County,NC,27946,KEDE
1910,37043,Clay County,NC,28734,KAVL
1911,37045,Cleveland County,NC,28073,KEHO
1912,37047,Columbus County,NC,28320,KEYF
1913,37049,Craven County,NC,28530,KISO
1914,37051,Cumberland County,NC,28307,KPOB
1915,37053,Currituck County,NC,27973,KONX
1916,37055,Dare County,NC,27949,KMQI
1917,37057,Davidson County,NC,27360,KEXX
1918,37059,Davie County,NC,27014,KRUQ
1919,37061,Duplin County,NC,28458,KDPL
1920,37063,Durham County,NC,27704,KRDU
1921,37065,Edgecombe County,NC,27809,KRWI
1922,37067,Forsyth County,NC,27009,KINT
1923,37069,Franklin County,NC,27525,KHNZ
1924,37071,Gaston County,NC,28092,KIPJ
1925,37073,Gates County,NC,27938,KSFQ
1926,37075,Graham County,NC,28702,KTYS
1927,37077,Granville County,NC,27525,KHNZ
1928,37079,Greene County,NC,28530,KISO
1929,37081,Guilford County,NC,27407,KGSO
1930,37083,Halifax County,NC,27886,KETC
1931,37085,Harnett County,NC,28326,KPOB
1932,37087,Haywood County,NC,28715,KAVL
1933,37089,Henderson County,NC,28766,KAVL
1934,37091,Hertford County,NC,27897,KASJ
1935,37093,Hoke County,NC,28371,KFAY
1936,37095,Hyde County,NC,27860,KOCW
1937,37097,Iredell County,NC,28677,KSVH
1938,37099,Jackson County,NC,28719,KAVL
1939,37101,Johnston County,NC,27542,KJNX
1940,37103,Jones County,NC,28501,KISO
1941,37105,Lee County,NC,28326,KPOB
1942,37107,Lenoir County,NC,28530,KISO
1943,37109,Lincoln County,NC,28092,KIPJ
1944,37111,McDowell County,NC,28167,KEHO
1945,37113,Macon County,NC,28713,KTYS
1946,37115,Madison County,NC,28701,KAVL
1947,37117,Martin County,NC,27861,KPGV
1948,37119,Mecklenburg County,NC,28031,KJQF
1949,37121,Mitchell County,NC,28714,KAVL
1950,37123,Montgomery County,NC,28338,KHFF
1951,37125,Moore County,NC,28326,KPOB
1952,37127,Nash County,NC,27809,KRWI
1953,37129,New Hanover County,NC,28409,KILM
1954,37131,Northampton County,NC,27831,KIXA
1955,37133,Onslow County,NC,28541,KOAJ
1956,37135,Orange County,NC,27278,KRDU
1957,37137,Pamlico County,NC,28560,KEWN
1958,37139,Pasquotank County,NC,27906,KECG
1959,37141,Pender County,NC,28445,KNCA
1960,37143,Perquimans County,NC,27985,KEDE
1961,37145,Person County,NC,27343,KDAN
1962,37147,Pitt County,NC,27886,KETC
1963,37149,Polk County,NC,28139,KEHO
1964,37151,Randolph County,NC,27360,KEXX
1965,37153,Richmond County,NC,28338,KHFF
1966,37155,Robeson County,NC,28359,KFAY
1967,37157,Rockingham County,NC,27048,KSIF
1968,37159,Rowan County,NC,28147,KRUQ
1969,37161,Rutherford County,NC,28167,KEHO
1970,37163,Sampson County,NC,28334,KHRJ
1971,37165,Scotland County,NC,28352,KMEB
1972,37167,Stanly County,NC,28009,KVUJ
1973,37169,Stokes County,NC,27009,KINT
1974,37171,Surry County,NC,27043,KMWK
1975,37173,Swain County,NC,28713,KTYS
1976,37175,Transylvania County,NC,28708,KAVL
1977,37177,Tyrrell County,NC,27826,KHSE
1978,37179,Union County,NC,28108,KEQY
1979,37181,Vance County,NC,27537,KHNZ
1980,37183,Wake County,NC,27512,KRDU
1981,37185,Warren County,NC,27537,KHNZ
1982,37187,Washington County,NC,27860,KOCW
1983,37189,Watauga County,NC,28622,KJNX
1984,37191,Wayne County,NC,27542,KJNX
1985,37193,Wilkes County,NC,28635,KUKF
1986,37195,Wilson County,NC,27542,KJNX
1987,37197,Yadkin County,NC,27011,KMWK
1988,37199,Yancey County,NC,28714,KAVL
1989,38001,Adams County,ND,58639,KHEI
1990,38003,Barnes County,ND,58479,KJMS
1991,38005,Benson County,ND,58374,KDVL
1992,38007,Billings County,ND,58622,KDIK
1993,38009,Bottineau County,ND,58750,KMOT
1994,38011,Bowman County,ND,58643,KDIK
1995,38013,Burke County,ND,58737,KMOT
1996,38015,Burleigh County,ND,58504,KBIS
1997,38017,Cass County,ND,58103,KFAR
1998,38019,Cavalier County,ND,58239,KDVL
1999,38021,Dickey County,ND,58040,KFAR
2000,38023,Divide County,ND,58845,KFAR
2001,38025,Dunn County,ND,58601,KDIK
2002,38027,Eddy County,ND,58374,KDVL
2003,38029,Emmons County,ND,58504,KBIS
2004,38031,Foster County,ND,58443,KJMS
2005,38033,Golden Valley County,ND,58632,KDIK
2006,38035,Grand Forks County,ND,58261,KGFK
2007,38037,Grant County,ND,58638,KHZE
2008,38039,Griggs County,ND,58212,KGFK
2009,38041,Hettinger County,ND,58647,KDIK
2010,38043,Kidder County,ND,58488,KBIS
2011,38045,LaMoure County,ND,58472,KJMS
2012,38047,Logan County,ND,58440,KJMS
2013,38049,McHenry County,ND,58768,KMOT
2014,38051,McIntosh County,ND,58440,KJMS
2015,38053,McKenzie County,ND,58757,KJMS
2016,38055,McLean County,ND,58779,KMOT
2017,38057,Mercer County,ND,58638,KHZE
2018,38059,Morton County,ND,58638,KHZE
2019,38061,Mountrail County,ND,58771,KMOT
2020,38063,Nelson County,ND,58259,KDVL
2021,38065,Oliver County,ND,58530,KHZE
2022,38067,Pembina County,ND,58282,KDVL
2023,38069,Pierce County,ND,58384,KMOT
2024,38071,Ramsey County,ND,58327,KDVL
2025,38073,Ransom County,ND,58057,KBWP
2026,38075,Renville County,ND,58750,KMOT
2027,38077,Richland County,ND,58041,KBWP
2028,38079,Rolette County,ND,58367,KDVL
2029,38081,Sargent County,ND,58040,KFAR
2030,38083,Sheridan County,ND,58444,KBIS
2031,38085,Sioux County,ND,58529,KBIS
2032,38087,Slope County,ND,58643,KDIK
2033,38089,Stark County,ND,58601,KDIK
2034,38091,Steele County,ND,58274,KGFK
2035,38093,Stutsman County,ND,58401,KJMS
2036,38095,Towner County,ND,58367,KDVL
2037,38097,Traill County,ND,58045,KFAR
2038,38099,Walsh County,ND,58259,KDVL
2039,38101,Ward County,ND,58779,KMOT
2040,38103,Wells County,ND,58374,KDVL
2041,38105,Williams County,ND,58801,KDVL
2042,39001,Adams County,OH,45660,KFGX
2043,39003,Allen County,OH,45801,KAOH
2044,39005,Ashland County,OH,44843,KMFD
2045,39007,Ashtabula County,OH,44048,KHZY
2046,39009,Athens County,OH,45701,KUNI
2047,39011,Auglaize County,OH,45801,KAOH
2048,39013,Belmont County,OH,43906,KHLG
2049,39015,Brown County,OH,45119,KCVG
2050,39017,Butler County,OH,45005,KMGY
2051,39019,Carroll County,OH,44657,KCAK
2052,39021,Champaign County,OH,43047,KMRT
2053,39023,Clark County,OH,45501,KFFO
2054,39025,Clermont County,OH,45153,KCVG
2055,39027,Clinton County,OH,45177,KILN
2056,39029,Columbiana County,OH,44657,KCAK
2057,39031,Coshocton County,OH,43845,KPHD
2058,39033,Crawford County,OH,44827,KMFD
2059,39035,Cuyahoga County,OH,44026,KBKL
2060,39037,Darke County,OH,45358,KVES
2061,39039,Defiance County,OH,43506,KDFI
2062,39041,Delaware County,OH,43035,KOSU
2063,39043,Erie County,OH,44824,KLPR
2064,39045,Fairfield County,OH,43076,KVTA
2065,39047,Fayette County,OH,43145,KLCK
2066,39049,Franklin County,OH,43064,KMRT
2067,39051,Fulton County,OH,43533,KADG
2068,39053,Gallia County,OH,45623,KHTS
2069,39055,Geauga County,OH,44026,KBKL
2070,39057,Greene County,OH,45440,KMGY
2071,39059,Guernsey County,OH,43772,KZZV
2072,39061,Hamilton County,OH,45013,KHAO
2073,39063,Hancock County,OH,45810,KAOH
2074,39065,Hardin County,OH,45810,KAOH
2075,39067,Harrison County,OH,44695,KPHD
2076,39069,Henry County,OH,43527,KDFI
2077,39071,Highland County,OH,45660,KFGX
2078,39073,Hocking County,OH,45654,KUNI
2079,39075,Holmes County,OH,44660,KBJJ
2080,39077,Huron County,OH,44847,KLPR
2081,39079,Jackson County,OH,45601,KLCK
2082,39081,Jefferson County,OH,43917,KHLG
2083,39083,Knox County,OH,43080,KVTA
2084,39085,Lake County,OH,44041,KHZY
2085,39087,Lawrence County,OH,45623,KHTS
2086,39089,Licking County,OH,43076,KVTA
2087,39091,Logan County,OH,43331,KEDJ
2088,39093,Lorain County,OH,44275,KLPR
2089,39095,Lucas County,OH,43612,KDUH
2090,39097,Madison County,OH,43064,KMRT
2091,39099,Mahoning County,OH,44512,KYNG
2092,39101,Marion County,OH,45843,KFDY
2093,39103,Medina County,OH,44275,KLPR
2094,39105,Meigs County,OH,45723,KUNI
2095,39107,Mercer County,OH,45865,KVES
2096,39109,Miami County,OH,45371,KDAY
2097,39111,Monroe County,OH,43793,KPKB
2098,39113,Montgomery County,OH,45005,KMGY
2099,39115,Morgan County,OH,43787,KPKB
2100,39117,Morrow County,OH,43050,KVTA
2101,39119,Muskingum County,OH,43746,KZZV
2102,39121,Noble County,OH,43772,KZZV
2103,39123,Ottawa County,OH,43416,KTDZ
2104,39125,Paulding County,OH,45832,KFWA
2105,39127,Perry County,OH,43076,KVTA
2106,39129,Pickaway County,OH,43137,KLCK
2107,39131,Pike County,OH,45660,KFGX
2108,39133,Portage County,OH,44272,KAKR
2109,39135,Preble County,OH,45003,KHAO
2110,39137,Putnam County,OH,45830,KAOH
2111,39139,Richland County,OH,44827,KMFD
2112,39141,Ross County,OH,45601,KLCK
2113,39143,Sandusky County,OH,44824,KLPR
2114,39145,Scioto County,OH,45660,KFGX
2115,39147,Seneca County,OH,44853,KFDY
2116,39149,Shelby County,OH,45865,KVES
2117,39151,Stark County,OH,44216,KCAK
2118,39153,Summit County,OH,44304,KAKR
2119,39155,Trumbull County,OH,44410,KYNG
2120,39157,Tuscarawas County,OH,44622,KPHD
2121,39159,Union County,OH,43064,KMRT
2122,39161,Van Wert County,OH,45832,KFWA
2123,39163,Vinton County,OH,45654,KUNI
2124,39165,Warren County,OH,45005,KMGY
2125,39167,Washington County,OH,43787,KPKB
2126,39169,Wayne County,OH,44216,KCAK
2127,39171,Williams County,OH,43506,KDFI
2128,39173,Wood County,OH,43460,KTDZ
2129,39175,Wyandot County,OH,45843,KFDY
2130,40001,Adair County,OK,74964,KSLG
2131,40003,Alfalfa County,OK,73716,KAVK
2132,40005,Atoka County,OK,74553,KMLC
2133,40007,Beaver County,OK,73950,KLBL
2134,40009,Beckham County,OK,73644,KCSM
2135,40011,Blaine County,OK,73763,KJWG
2136,40013,Bryan County,OK,74702,KDUA
2137,40015,Caddo County,OK,73017,KCHK
2138,40017,Canadian County,OK,73014,KRCE
2139,40019,Carter County,OK,73443,KLAW
2140,40021,Cherokee County,OK,74359,KTQH
2141,40023,Choctaw County,OK,74735,KPRX
2142,40025,Cimarron County,OK,73947,KEHA
2143,40027,Cleveland County,OK,73129,KOKC
2144,40029,Coal County,OK,74534,KAQR
2145,40031,Comanche County,OK,73017,KCHK
2146,40033,Cotton County,OK,73531,KSPS
2147,40035,Craig County,OK,74349,KGMJ
2148,40037,Creek County,OK,74010,KRVS
2149,40039,Custer County,OK,73096,KOJA
2150,40041,Delaware County,OK,74964,KSLG
2151,40043,Dewey County,OK,73859,KWWR
2152,40045,Ellis County,OK,73840,KWWR
2153,40047,Garfield County,OK,73761,KWDG
2154,40049,Garvin County,OK,73098,KPVJ
2155,40051,Grady County,OK,73010,KOUN
2156,40053,Grant County,OK,73761,KWDG
2157,40055,Greer County,OK,73547,KAXS
2158,40057,Harmon County,OK,73554,KAXS
2159,40059,Harper County,OK,73851,KWWR
2160,40061,Haskell County,OK,74462,KJSV
2161,40063,Hughes County,OK,74570,KMLC
2162,40065,Jackson County,OK,73532,KAXS
2163,40067,Jefferson County,OK,73520,KDUC
2164,40069,Johnston County,OK,74748,KDUA
2165,40071,Kay County,OK,74653,KPNC
2166,40073,Kingfisher County,OK,73750,KRCE
2167,40075,Kiowa County,OK,73651,KHBR
2168,40077,Latimer County,OK,74547,KMLC
2169,40079,Le Flore County,OK,74956,KRKR
2170,40081,Lincoln County,OK,74834,KCQB
2171,40083,Logan County,OK,73073,KSWO
2172,40085,Love County,OK,73430,KDFW
2173,40087,McClain County,OK,73010,KOUN
2174,40089,McCurtain County,OK,74957,KMEZ
2175,40091,McIntosh County,OK,74428,KMKO
2176,40093,Major County,OK,73760,KWDG
2177,40095,Marshall County,OK,73447,KADM
2178,40097,Mayes County,OK,74036,KGCM
2179,40099,Murray County,OK,73098,KPVJ
2180,40101,Muskogee County,OK,74403,KMKO
2181,40103,Noble County,OK,73073,KSWO
2182,40105,Nowata County,OK,74027,KBVO
2183,40107,Okfuskee County,OK,74010,KRVS
2184,40109,Oklahoma County,OK,73012,KPWA
2185,40111,Okmulgee County,OK,74421,KOKM
2186,40113,Osage County,OK,74103,KTUL
2187,40115,Ottawa County,OK,74370,KGMJ
2188,40117,Pawnee County,OK,74045,KCUH
2189,40119,Payne County,OK,74045,KCUH
2190,40121,Pittsburg County,OK,74442,KMLC
2191,40123,Pontotoc County,OK,74572,KADH
2192,40125,Pottawatomie County,OK,74801,KSNL
2193,40127,Pushmataha County,OK,74735,KPRX
2194,40129,Roger Mills County,OK,73660,KHHF
2195,40131,Rogers County,OK,74036,KGCM
2196,40133,Seminole County,OK,74849,KADH
2197,40135,Sequoyah County,OK,74955,KJSV
2198,40137,Stephens County,OK,73529,KDUC
2199,40139,Texas County,OK,73951,KLBL
2200,40141,Tillman County,OK,73570,KFDR
2201,40143,Tulsa County,OK,74066,KRVS
2202,40145,Wagoner County,OK,74403,KMKO
2203,40147,Washington County,OK,74029,KBVO
2204,40149,Washita County,OK,73632,KCSM
2205,40151,Woods County,OK,73716,KAVK
2206,40153,Woodward County,OK,73841,KWWR
2207,41001,Baker County,OR,97883,KPDT
2208,41003,Benton County,OR,97330,KCVO
2209,41005,Clackamas County,OR,97140,KPDX
2210,41007,Clatsop County,OR,97146,KAST
2211,41009,Columbia County,OR,97053,KSPB
2212,41011,Coos County,OR,97466,KOTH
2213,41013,Crook County,OR,97753,KRDM
2214,41015,Curry County,OR,97406,KOTH
2215,41017,Deschutes County,OR,97709,KRDM
2216,41019,Douglas County,OR,97473,KOTH
2217,41021,Gilliam County,OR,97843,KPSC
2218,41023,Grant County,OR,97865,KPDT
2219,41025,Harney County,OR,97710,KREO
2220,41027,Hood River County,OR,97044,KPDX
2221,41029,Jackson County,OR,97526,KMFR
2222,41031,Jefferson County,OR,97761,KRDM
2223,41033,Josephine County,OR,97526,KMFR
2224,41035,Klamath County,OR,97603,KLMT
2225,41037,Lake County,OR,97640,KRDM
2226,41039,Lane County,OR,97413,KEUG
2227,41041,Lincoln County,OR,97394,KEUG
2228,41043,Linn County,OR,97346,KSLE
2229,41045,Malheur County,OR,97906,KONO
2230,41047,Marion County,OR,97137,KMMV
2231,41049,Morrow County,OR,97843,KPSC
2232,41051,Multnomah County,OR,97205,KPDX
2233,41053,Polk County,OR,97338,KSLE
2234,41055,Sherman County,OR,97039,KYKM
2235,41057,Tillamook County,OR,97112,KSLE
2236,41059,Umatilla County,OR,97875,KHRI
2237,41061,Union County,OR,97883,KPDT
2238,41063,Wallowa County,OR,97857,KALW
2239,41065,Wasco County,OR,97021,KPDX
2240,41067,Washington County,OR,97005,KHIO
2241,41069,Wheeler County,OR,97750,KRDM
2242,41071,Yamhill County,OR,97114,KMMV
2243,42001,Adams County,PA,17320,KHGR
2244,42003,Allegheny County,PA,15034,KAGC
2245,42005,Armstrong County,PA,15690,KBTP
2246,42007,Beaver County,PA,15061,KBVI
2247,42009,Bedford County,PA,16655,KAOO
2248,42011,Berks County,PA,18092,KUKT
2249,42013,Blair County,PA,16637,KAOO
2250,42015,Bradford County,PA,18616,KIPT
2251,42017,Bucks County,PA,18930,KUKT
2252,42019,Butler County,PA,16001,KBTP
2253,42021,Cambria County,PA,15906,KJST
2254,42023,Cameron County,PA,15832,KFIG
2255,42025,Carbon County,PA,18211,KABE
2256,42027,Centre County,PA,16820,KUNV
2257,42029,Chester County,PA,19355,KPTW
2258,42031,Clarion County,PA,16028,KBTP
2259,42033,Clearfield County,PA,15801,KDUJ
2260,42035,Clinton County,PA,17764,KUNV
2261,42037,Columbia County,PA,17814,KIPT
2262,42039,Crawford County,PA,16134,KGKJ
2263,42041,Cumberland County,PA,17007,KCXY
2264,42043,Dauphin County,PA,17033,KMDT
2265,42045,Delaware County,PA,19064,KPHL
2266,42047,Elk County,PA,15821,KFIG
2267,42049,Erie County,PA,16435,KGKJ
2268,42051,Fayette County,PA,15442,KAGC
2269,42053,Forest County,PA,15828,KDUJ
2270,42055,Franklin County,PA,17214,KHGR
2271,42057,Fulton County,PA,17211,KHGR
2272,42059,Greene County,PA,15334,KMGW
2273,42061,Huntingdon County,PA,16647,KAOO
2274,42063,Indiana County,PA,15734,KIDI
2275,42065,Jefferson County,PA,15801,KDUJ
2276,42067,Juniata County,PA,17059,KUNV
2277,42069,Lackawanna County,PA,18446,KAVP
2278,42071,Lancaster County,PA,17033,KMDT
2279,42073,Lawrence County,PA,16051,KBTP
2280,42075,Lebanon County,PA,17033,KMDT
2281,42077,Lehigh County,PA,18032,KABE
2282,42079,Luzerne County,PA,18644,KAVP
2283,42081,Lycoming County,PA,17754,KIPT
2284,42083,McKean County,PA,16749,KBFD
2285,42085,Mercer County,PA,16127,KUCP
2286,42087,Mifflin County,PA,17059,KUNV
2287,42089,Monroe County,PA,18301,KMPO
2288,42091,Montgomery County,PA,19006,KPNE
2289,42093,Montour County,PA,17756,KIPT
2290,42095,Northampton County,PA,18014,KABE
2291,42097,Northumberland County,PA,17867,KSEG
2292,42099,Perry County,PA,17074,KCXY
2293,42101,Philadelphia County,PA,19006,KPNE
2294,42103,Pike County,PA,18337,KFWN
2295,42105,Potter County,PA,16941,KBFD
2296,42107,Schuylkill County,PA,17959,KRDG
2297,42109,Snyder County,PA,17843,KSEG
2298,42111,Somerset County,PA,15501,KLBE
2299,42113,Sullivan County,PA,18629,KAVP
2300,42115,Susquehanna County,PA,18446,KAVP
2301,42117,Tioga County,PA,16912,KIPT
2302,42119,Union County,PA,17870,KSEG
2303,42121,Venango County,PA,16127,KUCP
2304,42123,Warren County,PA,16313,KBFD
2305,42125,Washington County,PA,15301,KAFJ
2306,42127,Wayne County,PA,18405,KMSV
2307,42129,Westmoreland County,PA,15501,KLBE
2308,42131,Wyoming County,PA,18446,KAVP
2309,42133,York County,PA,17403,KTHV
2310,44001,Bristol County,RI,2806,KPVD
2311,44003,Kent County,RI,2887,KPVD
2312,44005,Newport County,RI,2801,KEWB
2313,44007,Providence County,RI,2828,KPVD
2314,44009,Washington County,RI,2808,KWST
2315,45001,Abbeville County,SC,29627,KAND
2316,45003,Aiken County,SC,29801,KDNL
2317,45005,Allendale County,SC,29827,KJYL
2318,45007,Anderson County,SC,29627,KAND
2319,45009,Bamberg County,SC,29817,KOGB
2320,45011,Barnwell County,SC,29817,KOGB
2321,45013,Beaufort County,SC,29915,KSVN
2322,45015,Berkeley County,SC,29431,KMKS
2323,45017,Calhoun County,SC,29118,KOGB
2324,45019,Charleston County,SC,29455,KJZI
2325,45021,Cherokee County,SC,29702,KEHO
2326,45023,Chester County,SC,29714,KLKR
2327,45025,Chesterfield County,SC,29720,KUZA
2328,45027,Clarendon County,SC,29111,KCKI
2329,45029,Colleton County,SC,29474,KRBW
2330,45031,Darlington County,SC,29501,KFLO
2331,45033,Dillon County,SC,29574,KMAO
2332,45035,Dorchester County,SC,29437,KRBW
2333,45037,Edgefield County,SC,29841,KDNL
2334,45039,Fairfield County,SC,29065,KCAE
2335,45041,Florence County,SC,29162,KFLO
2336,45043,Georgetown County,SC,29585,KGGE
2337,45045,Greenville County,SC,29609,KGMU
2338,45047,Greenwood County,SC,29649,KGRD
2339,45049,Hampton County,SC,29922,KJYL
2340,45051,Horry County,SC,29569,KCRE
2341,45053,Jasper County,SC,29922,KJYL
2342,45055,Kershaw County,SC,29010,KSSC
2343,45057,Lancaster County,SC,29720,KUZA
2344,45059,Laurens County,SC,29325,KLUX
2345,45061,Lee County,SC,29010,KSSC
2346,45063,Lexington County,SC,29054,KCAE
2347,45065,McCormick County,SC,29620,KGRD
2348,45067,Marion County,SC,29574,KMAO
2349,45069,Marlboro County,SC,29570,KMEB
2350,45071,Newberry County,SC,29145,KCAE
2351,45073,Oconee County,SC,29676,KCEU
2352,45075,Orangeburg County,SC,29118,KOGB
2353,45077,Pickens County,SC,29671,KLQK
2354,45079,Richland County,SC,29202,KCUB
2355,45081,Saluda County,SC,29129,KDNL
2356,45083,Spartanburg County,SC,29306,KSPA
2357,45085,Sumter County,SC,29168,KSSC
2358,45087,Union County,SC,29031,KDCM
2359,45089,Williamsburg County,SC,29111,KCKI
2360,45091,York County,SC,29702,KEHO
2361,46003,Aurora County,SD,57369,KPIR
2362,46005,Beadle County,SD,57312,KHON
2363,46007,Bennett County,SD,57574,KVTN
2364,46009,Bon Homme County,SD,57063,KYKN
2365,46011,Brookings County,SD,57234,KATY
2366,46013,Brown County,SD,57451,KABR
2367,46015,Brule County,SD,57370,KPIR
2368,46017,Buffalo County,SD,57370,KPIR
2369,46019,Butte County,SD,57760,KRAP
2370,46021,Campbell County,SD,57437,KMBG
2371,46023,Charles Mix County,SD,57313,KMHE
2372,46025,Clark County,SD,57434,KABR
2373,46027,Clay County,SD,57069,KYKN
2374,46029,Codington County,SD,57235,KATY
2375,46031,Corson County,SD,57642,KBIS
2376,46033,Custer County,SD,57738,KCUT
2377,46035,Davison County,SD,57328,KMHE
2378,46037,Day County,SD,57235,KATY
2379,46039,Deuel County,SD,57234,KATY
2380,46041,Dewey County,SD,57652,KMBG
2381,46043,Douglas County,SD,57344,KMHE
2382,46045,Edmunds County,SD,57451,KABR
2383,46047,Fall River County,SD,57722,KCUT
2384,46049,Faulk County,SD,57460,KABR
2385,46051,Grant County,SD,57252,KVVV
2386,46053,Gregory County,SD,57529,KICR
2387,46055,Haakon County,SD,57552,KPHP
2388,46057,Hamlin County,SD,57234,KATY
2389,46059,Hand County,SD,57476,KHON
2390,46061,Hanson County,SD,57319,KMHE
2391,46063,Harding County,SD,57760,KRAP
2392,46065,Hughes County,SD,57501,KPIR
2393,46067,Hutchinson County,SD,57319,KMHE
2394,46069,Hyde County,SD,57540,KPIR
2395,46071,Jackson County,SD,57577,KPHP
2396,46073,Jerauld County,SD,57312,KHON
2397,46075,Jones County,SD,57531,KPIR
2398,46077,Kingsbury County,SD,57231,KHON
2399,46079,Lake County,SD,57048,KMDS
2400,46081,Lawrence County,SD,57779,KRAP
2401,46083,Lincoln County,SD,57032,KFSD
2402,46085,Lyman County,SD,57576,KPIR
2403,46087,McCook County,SD,57048,KMDS
2404,46089,McPherson County,SD,57428,KMBG
2405,46091,Marshall County,SD,57247,KABR
2406,46093,Meade County,SD,57787,KRAP
2407,46095,Mellette County,SD,57579,KVTN
2408,46097,Miner County,SD,57058,KMDS
2409,46099,Minnehaha County,SD,57048,KMDS
2410,46101,Moody County,SD,57017,KMDS
2411,46103,Pennington County,SD,57703,KRAP
2412,46105,Perkins County,SD,57640,KHEI
2413,46107,Potter County,SD,57450,KMBG
2414,46109,Roberts County,SD,57252,KVVV
2415,46111,Sanborn County,SD,57312,KHON
2416,46115,Spink County,SD,57460,KABR
2417,46117,Stanley County,SD,57532,KPIR
2418,46119,Sully County,SD,57442,KMBG
2419,46121,Todd County,SD,57580,KICR
2420,46123,Tripp County,SD,57580,KICR
2421,46125,Turner County,SD,57053,KFSD
2422,46127,Union County,SD,57025,KLRJ
2423,46129,Walworth County,SD,57428,KMBG
2424,46135,Yankton County,SD,57070,KYKN
2425,46137,Ziebach County,SD,57623,KPIR
2426,47001,Anderson County,TN,37938,KTYS
2427,47003,Bedford County,TN,37060,KSYI
2428,47005,Benton County,TN,38318,KPHT
2429,47007,Bledsoe County,TN,37379,KCHA
2430,47009,Blount County,TN,37865,KTYS
2431,47011,Bradley County,TN,37353,KCHA
2432,47013,Campbell County,TN,37756,KTYS
2433,47015,Cannon County,TN,37118,KMQY
2434,47017,Carroll County,TN,38220,KPHT
2435,47019,Carter County,TN,37658,KTRI
2436,47021,Cheatham County,TN,37062,KJWN
2437,47023,Chester County,TN,38371,KMKL
2438,47025,Claiborne County,TN,37851,KTYS
2439,47027,Clay County,TN,38551,KSRB
2440,47029,Cocke County,TN,37722,KTYS
2441,47031,Coffee County,TN,37355,KTHA
2442,47033,Crockett County,TN,38006,KMKL
2443,47035,Cumberland County,TN,37381,KCSV
2444,47037,Davidson County,TN,37211,KBNA
2445,47039,Decatur County,TN,38371,KMKL
2446,47041,DeKalb County,TN,37166,KRNC
2447,47043,Dickson County,TN,37052,KCKV
2448,47045,Dyer County,TN,38024,KDYR
2449,47047,Fayette County,TN,38017,KMEM
2450,47049,Fentress County,TN,38589,KCSV
2451,47051,Franklin County,TN,37352,KBGF
